GEO_NAME,0 to 4 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 39 years,40 to 44 years,45 to 49 years,5 to 9 years,50 to 54 years,55 to 59 years,60 to 64 years,65 to 69 years,70 to 74 years,75 to 79 years,80 to 84 years,85 years and over,High (secondary) school diploma or equivalency certificate,"No certificate, diploma or degree","Postsecondary certificate, diploma or degree",Immigrants,Non-immigrants,Non-permanent residents,Married or living common-law,Not married and not living common-law,With children,Without children,Apartment in a building that has fewer than five storeys,Apartment in a building that has five or more storeys,Apartment or flat in a duplex,Movable dwelling,Other single-attached house,Row house,Semi-detached house,Single-detached house,"$10,000 to $19,999","$100,000 and over","$20,000 to $29,999","$30,000 to $39,999","$40,000 to $49,999","$50,000 to $59,999","$60,000 to $69,999","$70,000 to $79,999","$80,000 to $89,999","$90,000 to $99,999","Under $10,000 (including loss)"
Truro,-0.25382532476494724,-0.24375464550561554,-0.23965528981298004,-0.23916314591569043,-0.23705160679020645,-0.2431746839721413,-0.24672337962910368,-0.2442031226061467,-0.23098394989440543,-0.2515390851132603,-0.22522583442177435,-0.22843983221032596,-0.23647582023760894,-0.2391273579319636,-0.2350834365501676,-0.22835694753467548,-0.22227204599416914,-0.2322139518557118,-0.2429299053229498,-0.2196640634034873,-0.23720153586001425,-0.1967790764885478,-0.2588203148828174,-0.2016080306303504,-0.2426940036210771,-0.23315326059494415,-0.23421476963345747,-0.24569348010226863,-0.19134553950574432,-0.17660896558458689,-0.19824420326517564,0.5934229689652298,-0.17123261083140703,-0.2753146105256839,-0.24182413323594737,-0.2551379501051918,-0.2131712067489354,-0.25238190081531203,-0.215383540791125,-0.22944741588303877,-0.23580726038679353,-0.25006835601533517,-0.2582622939981984,-0.2615220450995857,-0.25594102705147476,-0.2617849246120199,-0.21776359142720597
Val-d'Or,-0.2506920293417969,-0.2544951451749844,-0.2574166351252162,-0.25453405190243295,-0.24631720482898184,-0.24820509224443546,-0.25557992709127103,-0.25394666720470077,-0.2510240160703952,-0.2593370195498981,-0.24950462593401707,-0.2535012018303474,-0.2602381220475313,-0.2733740785864429,-0.27737915003175806,-0.2736673096451853,-0.2710719015939583,-0.2773484009482635,-0.28524660047423556,-0.22310636190171912,-0.25057108817132584,-0.20171362242006113,-0.2853723251000423,-0.21413835070395046,-0.2551146203728758,-0.25418744404535615,-0.24483382878990897,-0.2798776673399629,-0.18190731249452663,-0.1728981173648613,-0.17011060193455052,-0.4304591991284714,-0.21346013508082923,-0.2724103154076749,-0.2440408511585895,-0.31363467694282715,-0.24826574411551564,-0.23423029636094492,-0.24997023890669523,-0.2644211609610337,-0.26769406166858356,-0.2677667592272427,-0.2700525793402683,-0.271415662839173,-0.26039942023694856,-0.26459947580461246,-0.24331677010671654
Vancouver,3.282098560260175,3.1900228784200055,3.422571414223739,3.7625124922237556,3.9006105106602402,4.0176837840543405,3.904256067817665,3.6442462269008997,3.6630871947600623,3.175096104472163,3.825623088308386,3.718616920466444,3.757773136036374,3.9217015864120364,3.9172675218499564,3.716175861225522,3.731600698824301,3.737386587915443,4.313167605965485,3.1305210768664047,3.70740290636236,4.014740423077009,3.22752097969607,4.914039720033105,3.798438631863032,3.6732999995435303,3.5937484210324055,4.150018377435211,3.5814733483831453,3.1509255005352395,8.491912652194578,3.848970639360251,1.9823711258891252,4.449079917207862,1.111957169520498,2.575136400635351,3.6943686208155837,3.7203407892088753,3.624764294754878,3.774614135776752,3.760886250128747,3.8151876526337025,3.8450411083033735,3.836594306596365,3.752377366348729,3.792576068317488,4.494824255450984
Vernon,-0.2340855635991003,-0.2190912758944723,-0.21701296410959506,-0.2290323215153374,-0.22549563620252025,-0.22182111416321906,-0.21952112670958965,-0.2159689876898821,-0.2097987370797877,-0.22327157278044812,-0.20476870453645876,-0.1968407139937772,-0.18640525570955835,-0.17786706020951143,-0.16856860082600672,-0.16355553580120882,-0.14889152238856032,-0.14280312304499151,-0.19581131568641175,-0.20869970522393402,-0.2049867318189863,-0.17592057124251487,-0.221525392508232,-0.2046924171100058,-0.20558188955316498,-0.20627457184338943,-0.21155286685265037,-0.1877832816311062,-0.17359268393702537,-0.17078968087638088,-0.13833005228328885,0.3498781814089611,-0.11211407688221595,-0.1872921277183345,-0.1769059655014278,-0.2286935195031297,-0.188115152610782,-0.20688848881098434,-0.19140182328241953,-0.19510241228959208,-0.2065853502784096,-0.21254326059768314,-0.2182037341612863,-0.2194291987166144,-0.22005096190841084,-0.21647065041128055,-0.19428790694928164
Victoria,0.16023966540436593,0.15748920634018804,0.19434521663333948,0.25864460479131185,0.2631865794605332,0.2721855104547317,0.28108467508053625,0.26013603246673683,0.24436641980007173,0.17943604134020547,0.2692297390150573,0.28673475719602803,0.364007245397826,0.47916808476069267,0.5409814805269815,0.51812493997311,0.4616488932265792,0.5326690884693946,0.3766645424772593,0.13138663714767426,0.3283723518293952,0.07615177075290155,0.426426794201737,0.11222829367458632,0.3257944057807192,0.3135745588837229,0.16871623478340614,0.5258701615229494,0.4639370787016535,0.07041545340578116,1.1599835498633362,1.4483148763056017,0.2341516219630461,0.2202028180700037,0.12488434596685115,0.2958219863101444,0.22490820133961206,0.2938059785962434,0.25870729679303267,0.32636005645759053,0.3698581783690506,0.40645279097827247,0.43196657922008513,0.44272365400012664,0.42396393373327707,0.4027306119590713,0.22619691945177006
Victoriaville,-0.23424222837025782,-0.22969917680249088,-0.2303000773966114,-0.23811512959841252,-0.2364269597314126,-0.2385549212730956,-0.23449290932420588,-0.22693047536325542,-0.23018234724736583,-0.2337152349723738,-0.23107072867472167,-0.2293115320231963,-0.23041400855140426,-0.2193469244504971,-0.2149008346813589,-0.19620937218252602,-0.18937732851579278,-0.18519175013951725,-0.258798666004682,-0.19429304854614893,-0.2220916822410095,-0.19851514724088265,-0.24342690387136368,-0.20835512605459658,-0.22478555559798938,-0.22212816969984536,-0.22751111776374228,-0.2387473781293125,-0.1319446345859379,-0.17660896558458689,-0.18600087676018137,-0.5795682527343502,-0.22190563993071366,-0.27687846174307335,-0.13003821513699412,-0.2705724426744887,-0.20297210778885372,-0.25272510342054166,-0.20562213818707906,-0.2219025180684601,-0.21816384296286362,-0.22665717708312838,-0.24419918256609097,-0.25000947172988414,-0.251482633866001,-0.2671325718779457,-0.23251380025846816
Wasaga Beach,-0.2870382562503405,-0.28088229868368064,-0.2769405566898116,-0.2743299156732377,-0.2682839597298988,-0.2726385038527215,-0.27497998343697094,-0.2739873668903631,-0.2690028182968546,-0.2877437807119359,-0.26310524525337525,-0.26624981159357575,-0.27151309178387195,-0.26318863149524,-0.24929900830124158,-0.2463292140701291,-0.2511904789421923,-0.2685960933295558,-0.2720789054404578,-0.26339400358472875,-0.26677704316644674,-0.18993741835126762,-0.3171983647439762,-0.21895770457841202,-0.2726711883553761,-0.268180054843789,-0.25930897088026744,-0.28065812823580066,-0.23943555332480573,-0.1766933030441261,-0.24591502774206817,-0.6143603652423887,-0.23879664963048255,-0.24493121544497445,-0.26715805235185747,-0.304373981401249,-0.24714143399393182,-0.2610382331916594,-0.25201892834211226,-0.2673290903270692,-0.2788130903576227,-0.2861372537003619,-0.28809313642994144,-0.28562649559239833,-0.2824684665050438,-0.2814867829601675,-0.24986087684171313
Wetaskiwin,-0.29189486415622345,-0.28897082312604483,-0.2826350338128186,-0.2794535510021519,-0.2767166950236158,-0.2794141558113218,-0.28446914143215024,-0.28262369051180875,-0.27976719669995764,-0.29219974324715753,-0.2782794899485269,-0.2918559935966411,-0.3058229459277904,-0.31677294010548135,-0.3165158475686654,-0.30885245117234106,-0.29348368712867623,-0.2936517190615427,-0.30426660441191455,-0.2820716602510608,-0.2851078964433367,-0.19850659516821104,-0.3425292942564951,-0.2204998978182397,-0.30023013366180834,-0.28083476683834585,-0.27230100414989244,-0.3296710724944125,-0.23239433634818304,-0.1766933030441261,-0.24435204989036677,-0.48513251878396035,-0.2641331641801359,-0.2657080959045772,-0.25765783268339115,-0.36523733043284323,-0.28071012190979117,-0.27438500117281167,-0.277205757283416,-0.29585823518844484,-0.30564578768984946,-0.30854029574075115,-0.3069860033033787,-0.3039746594003602,-0.29941036060984416,-0.2986555452349818,-0.2646110856729753
Weyburn,-0.29158153461390846,-0.28830782931929366,-0.28277061660146163,-0.28026867480447915,-0.2772372342392773,-0.27766891212501565,-0.2818332642112671,-0.283177301000363,-0.27965268203609484,-0.29206049441793186,-0.27974071351176377,-0.29349043074577297,-0.30885385177089275,-0.3191347829092385,-0.3202013661707957,-0.31492758352235356,-0.2989058933064306,-0.2838697281935752,-0.30355382319925994,-0.2927172870881851,-0.28393487567240533,-0.19942166694407226,-0.3423214507322898,-0.22088544612819663,-0.29850068069636804,-0.2847176911864372,-0.27004667874237764,-0.32748578198606676,-0.23127073789446664,-0.1747535414747241,-0.2503434649885554,-0.5149543295051361,-0.2725786690300203,-0.28067638612816204,-0.2744415540976816,-0.36045263773636116,-0.2813525848364105,-0.26759721631382566,-0.2838338701627065,-0.29821601575550066,-0.30729985807334287,-0.30753215884893365,-0.30670190004212405,-0.30361489148255705,-0.2960665657207388,-0.29387080820757455,-0.2641955868326581
Whitehorse,-0.2591519269843028,-0.26178807704924717,-0.25836571464571734,-0.25406826687253165,-0.2432980773781449,-0.23742564594666224,-0.2407135795654901,-0.24929633910084542,-0.24747406149064843,-0.26017251252525214,-0.2524270730604907,-0.2649422618742703,-0.27466523386069835,-0.2865118291823423,-0.29194572355446347,-0.2972084475014838,-0.29673701083532883,-0.3013743434309907,-0.27961938037433054,-0.27448585430125355,-0.24854233913307572,-0.18588373590492913,-0.3022076505606702,-0.1913910004164919,-0.2664646233841639,-0.2544188100039212,-0.24572369408234906,-0.2916626268671132,-0.2196602205393973,-0.1757655909891947,-0.21934440426314444,0.5735417618177793,-0.1290050865819848,-0.23398425692324826,-0.21617354013108842,-0.3231011657186626,-0.26786086337740483,-0.2140957435208066,-0.26720333239285043,-0.27644584185301846,-0.28359151590993703,-0.2815446300820821,-0.2697684760790136,-0.24767098026416354,-0.23342614146483218,-0.2184408362460953,-0.24767950793004762
Williams Lake,-0.27575839272699937,-0.27305897176401694,-0.26975466889173133,-0.26874049531442223,-0.2627662440438865,-0.2656575291074969,-0.2692864886398633,-0.26856198410253185,-0.26442223174234264,-0.2763253767154305,-0.2598455926892315,-0.27202482285384155,-0.28109075424807534,-0.2860689836566378,-0.28983971292467475,-0.2903739236077197,-0.2887844417746225,-0.29056266931376346,-0.27868151035767974,-0.2625653020944137,-0.2705268636636862,-0.197437586084261,-0.31462630113193585,-0.2170299630286274,-0.2778969812985681,-0.26940730036313393,-0.25883437605763276,-0.2968917148692263,-0.2325441494753452,-0.1766933030441261,-0.22351234520101484,0.6282150814732682,-0.23879664963048255,-0.2683889837058163,-0.26620803038501084,-0.32906916951212406,-0.25983007679466336,-0.25486058629752606,-0.2652751541006932,-0.27738895407984077,-0.2874510134714217,-0.29162599900025726,-0.29079211741186106,-0.2836477720444809,-0.2764496357046542,-0.2772649561712787,-0.24269352184624066
Windsor,0.32426768080628454,0.35864152730849075,0.39704148565466024,0.34597929789780346,0.28494511867518557,0.22578256067765073,0.21466056911428116,0.2533819845063755,0.32028964194110726,0.3321920070007715,0.3452133643033724,0.3712896390444482,0.39649855603588297,0.41111748897743855,0.4207633737432078,0.4016849032645372,0.38212320261951543,0.37890305657994083,0.49322302814662533,0.46210227805187365,0.22988668169292328,0.1728244002326704,0.434078033936544,0.13246957994732486,0.30906138682938095,0.33470933622916316,0.3057554898191769,0.3554955479615645,-0.03876086949105873,0.06130700777554568,-0.010165868443774487,0.09142248849210445,-0.010768018683602661,0.1268185596601762,0.19106920965716626,0.7907547146989327,0.36657127665917166,0.19606950335140527,0.3209513022867331,0.38381130960818444,0.41506943551787107,0.3853939314603066,0.31889348124071615,0.2892826370570731,0.23804893789902032,0.2620030523294459,0.312309054107519
Winkler,-0.23455555791257285,-0.23964408390375833,-0.2359945545196184,-0.2442867812446046,-0.24340218522127724,-0.24995033593074162,-0.2550527516470944,-0.2563825533543393,-0.25400139733082794,-0.2376142021906927,-0.2566983419376445,-0.27398614743279975,-0.28666762099938364,-0.29684489144878,-0.29931676075872404,-0.29568966441398065,-0.28010891189021553,-0.27511742057486743,-0.2673520405565376,-0.21845288430225757,-0.27150277848540366,-0.17198661781357877,-0.30780643549395004,-0.21394557654897198,-0.2682315103964752,-0.2661882957222292,-0.23350287739950543,-0.2975160835858965,-0.23441681356487254,-0.17078968087638088,-0.25008296867993857,-0.21176592050651583,-0.2641331641801359,-0.23979284715926624,-0.23960741531330523,-0.31450929818842066,-0.24256388564176917,-0.2684742896383014,-0.25027151676484477,-0.26198478770840933,-0.26456970649976264,-0.2752717783107731,-0.2893716011055876,-0.29102301435944594,-0.28469766309778066,-0.2871158853453525,-0.2290859348258509
Winnipeg,1.0869117868010694,0.9741649774962701,0.996317411456826,1.1260527767249866,0.9444683049183563,0.9351727884644421,0.9549203278271021,0.9372016599685332,0.9053450596161455,1.0223092046432194,0.8378705087392972,0.8854835661613232,0.929695511954446,0.9760407646011121,0.9614816029414657,0.8940237541301334,0.8534936596722933,0.9330442585565548,1.2012398611166755,0.9455539782479894,0.8275744167176659,0.6610964373450132,1.1412656250450186,0.9407716117720175,0.9211380004077728,0.9507966463298249,0.896744692705042,0.9972685426089616,0.6168213749706635,0.519765437830732,0.03854694126758564,0.9960174137011026,0.24259712681293055,0.26354383752336863,0.5017263928160137,1.6526167797684734,0.8444833861981168,0.5737449035952121,0.9260377525943222,1.0789636134618137,1.1454334026293032,1.0852649648020674,1.042788590917681,0.9708629573351856,0.9083683533350035,0.9059723651946118,0.9991286371519247
Wood Buffalo,-0.12912016692356498,-0.17745526483049928,-0.19491296956078216,-0.20306480609834054,-0.18072926365562786,-0.14041062926670306,-0.13011217137723355,-0.1534110024832566,-0.17143632468575012,-0.14543147724329553,-0.18408677102602977,-0.21209546071900764,-0.24775078997394964,-0.2876927505842209,-0.3089693094785891,-0.31442132249318583,-0.31083474689749013,-0.31390215629698415,-0.20042563616833386,-0.22533748129872122,-0.19685731327945813,-0.13844538879556273,-0.22149941206770635,-0.19100545210653497,-0.19849188107579704,-0.2153380817854369,-0.1639747358835213,-0.2478007245210306,-0.16250651252702367,-0.16244027238199835,-0.22872227137335283,1.940374753205002,-0.2725786690300203,-0.16249391555687315,-0.20508995051787773,-0.26336967947548345,-0.24127895978853053,0.02549780855227887,-0.24599337117912096,-0.25404692646598803,-0.25960749534928235,-0.25701329904785586,-0.24917098963804812,-0.23651817481226514,-0.21224877383383173,-0.18804368336609623,-0.17839507630714704
Woodstock,-0.22922895569321733,-0.23977668266510857,-0.23640130288554748,-0.23846446837083848,-0.22695314600637256,-0.2246956331759586,-0.23111898648147547,-0.23302019073735172,-0.233503272499387,-0.23413298146005082,-0.23522959573931881,-0.24129740445016307,-0.25296394802408567,-0.2600887128153087,-0.25596804196223927,-0.25088556333263845,-0.23962310576298304,-0.23118426860645208,-0.2339638679637678,-0.2188353619131722,-0.24484059325759572,-0.17867433864277013,-0.2686539116217799,-0.2133672540840366,-0.24304588366166452,-0.23706636311154397,-0.22163800683363782,-0.26317580416903463,-0.21284372325351786,-0.148355916638949,-0.2328902123112232,-0.6491524777504271,-0.23879664963048255,-0.1872921277183345,-0.1911562950041272,-0.2845663826039846,-0.22610077314714916,-0.24292476236009555,-0.23243586756239046,-0.24100054066161236,-0.2408613643363568,-0.23617846995029382,-0.23993763364727053,-0.24623190859295083,-0.24836175863616936,-0.2533412710342424,-0.22628131765370949
Yellowknife,-0.2715284439057465,-0.2743849593775193,-0.27138166235544764,-0.26524710759016257,-0.2561033420834188,-0.2567259878893419,-0.26380386402042644,-0.2630258792169898,-0.264193202414617,-0.2746543907647224,-0.2650160760668388,-0.2801970085995007,-0.29976113424158574,-0.3166253249302465,-0.32300938034384735,-0.32328089050362074,-0.31770287472264563,-0.3154466811708737,-0.29698873308270407,-0.2862789139711219,-0.2696567130098396,-0.19167348910360246,-0.3272527952274068,-0.21105396422429507,-0.2859902222320789,-0.27291802729962067,-0.2562834288859712,-0.32085186437144575,-0.21801227614061325,-0.17171739293131227,-0.23731864955771048,-0.10738958298240064,-0.247242154480367,-0.24604825202882408,-0.27095814021924397,-0.3619960869932909,-0.2828784342871314,-0.20566821288127898,-0.28546077059671415,-0.29868757186891187,-0.3062890372834302,-0.3050678242244908,-0.30116188644765746,-0.28562649559239833,-0.27377459979336993,-0.26009619389646443,-0.2486143803207614
Yorkton,-0.28061500063288236,-0.27518055194562063,-0.2707037484122325,-0.27048718917655207,-0.26713877345544346,-0.26976398483998193,-0.2741365027262883,-0.2715514807407246,-0.2685447596414034,-0.2805028415922008,-0.26872533588120917,-0.28150455831880616,-0.2950329211263461,-0.30481611091146055,-0.3051082899906431,-0.29872723058898687,-0.28010891189021553,-0.2740877373256077,-0.2856217484808959,-0.2756332871339975,-0.27570450042718225,-0.1956587549685682,-0.32516136976509113,-0.21105396422429507,-0.28682125807261516,-0.27375295662835536,-0.26132599887646496,-0.31164242580056006,-0.22692615720676326,-0.1766933030441261,-0.25008296867993857,-0.45531070806278456,-0.2725786690300203,-0.27509120320891395,-0.26557468240711307,-0.3313328950889543,-0.2684230184381967,-0.26229664274416803,-0.27075841111901533,-0.2839121469820286,-0.2918618678274042,-0.29330622715328647,-0.2929228918712713,-0.29156266623615074,-0.28759561866833866,-0.28233114831794526,-0.25754760538758215
