,CENSUS_YEAR,DGUID,GEO_LEVEL,GEO_NAME,CHARACTERISTIC_NAME,C1_COUNT_TOTAL,C2_COUNT_MEN+,C3_COUNT_WOMEN+,Level,Lvl-0,Lvl-1,Lvl-2,Lvl-3,Lvl-4,Lvl-5,Lvl-6,Lvl-7,Lvl-8
65804,2021,2021S0504410,Census agglomeration,Alma,      85 to 89 years,565,215,350,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,0,0,0,0,0
65805,2021,2021S0504410,Census agglomeration,Alma,      90 to 94 years,330,100,235,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,0,0,0,0,0
65806,2021,2021S0504410,Census agglomeration,Alma,      95 to 99 years,60,20,40,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,0,0,0,0,0
65807,2021,2021S0504410,Census agglomeration,Alma,      100 years and over,20,0,15,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,0,0,0,0,0
65815,2021,2021S0504410,Census agglomeration,Alma,Total - Occupied private dwellings by structural type of dwelling - 100% data,13815,0,0,0,Total - Occupied private dwellings by structural type of dwelling - 100% data,0,0,0,0,0,0,0,0
65816,2021,2021S0504410,Census agglomeration,Alma,  Single-detached house,7145,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,0,0,0,0,0,0,0
65817,2021,2021S0504410,Census agglomeration,Alma,  Semi-detached house,1070,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,0,0,0,0,0,0,0
65818,2021,2021S0504410,Census agglomeration,Alma,  Row house,250,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,0,0,0,0,0,0,0
65819,2021,2021S0504410,Census agglomeration,Alma,  Apartment or flat in a duplex,1895,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,0,0,0,0,0,0,0
65820,2021,2021S0504410,Census agglomeration,Alma,  Apartment in a building that has fewer than five storeys,3225,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,0,0,0,0,0,0,0
65821,2021,2021S0504410,Census agglomeration,Alma,  Apartment in a building that has five or more storeys,30,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,0,0,0,0,0,0
65822,2021,2021S0504410,Census agglomeration,Alma,  Other single-attached house,135,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,0,0,0,0,0,0,0
65823,2021,2021S0504410,Census agglomeration,Alma,  Movable dwelling,70,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,0,0,0,0,0,0,0
65832,2021,2021S0504410,Census agglomeration,Alma,Total - Marital status for the total population aged 15 years and over - 100% data,25685,12590,13100,0,Total - Marital status for the total population aged 15 years and over - 100% data,0,0,0,0,0,0,0,0
65833,2021,2021S0504410,Census agglomeration,Alma,  Married or living common-law,15165,7530,7630,1,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,0,0,0,0,0,0,0
65834,2021,2021S0504410,Census agglomeration,Alma,    Married,8075,4010,4070,2,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,0,0,0,0,0,0
65835,2021,2021S0504410,Census agglomeration,Alma,    Living common-law,7085,3520,3560,2,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,0,0,0,0,0,0
65836,2021,2021S0504410,Census agglomeration,Alma,      Living common law - Never married,5495,2750,2740,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,0,0,0,0,0
65837,2021,2021S0504410,Census agglomeration,Alma,      Living common law - Separated,85,40,50,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,0,0,0,0,0
65838,2021,2021S0504410,Census agglomeration,Alma,      Living common law - Divorced,1300,640,655,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,0,0,0,0,0
65839,2021,2021S0504410,Census agglomeration,Alma,      Living common law - Widowed,205,90,120,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,0,0,0,0,0
65840,2021,2021S0504410,Census agglomeration,Alma,  Not married and not living common-law,10525,5060,5470,1,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,0,0,0,0,0,0,0
65841,2021,2021S0504410,Census agglomeration,Alma,    Not married and not living common law - Never married,6935,3825,3110,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,0,0,0,0,0,0
65842,2021,2021S0504410,Census agglomeration,Alma,    Not married and not living common law - Separated,320,140,180,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,0,0,0,0,0,0
65843,2021,2021S0504410,Census agglomeration,Alma,    Not married and not living common law - Divorced,1800,770,1025,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,0,0,0,0,0,0
65844,2021,2021S0504410,Census agglomeration,Alma,    Not married and not living common law - Widowed,1470,320,1155,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,0,0,0,0,0,0
65852,2021,2021S0504410,Census agglomeration,Alma,Total number of census families in private households - 100% data,8640,0,0,0,Total number of census families in private households - 100% data,0,0,0,0,0,0,0,0
65853,2021,2021S0504410,Census agglomeration,Alma,  Total couple families,7425,0,0,1,Total number of census families in private households - 100% data,Total couple families,0,0,0,0,0,0,0
65854,2021,2021S0504410,Census agglomeration,Alma,    Married couples,3885,0,0,2,Total number of census families in private households - 100% data,Total couple families,Married couples,0,0,0,0,0,0
65855,2021,2021S0504410,Census agglomeration,Alma,      With children,1075,0,0,3,Total number of census families in private households - 100% data,Total couple families,Married couples,With children,0,0,0,0,0
65856,2021,2021S0504410,Census agglomeration,Alma,      Without children,2810,0,0,3,Total number of census families in private households - 100% data,Total couple families,Married couples,Without children,0,0,0,0,0
65857,2021,2021S0504410,Census agglomeration,Alma,    Common-law couples,3540,0,0,2,Total number of census families in private households - 100% data,Total couple families,Common-law couples,0,0,0,0,0,0
65858,2021,2021S0504410,Census agglomeration,Alma,      With children,1845,0,0,3,Total number of census families in private households - 100% data,Total couple families,Common-law couples,With children,0,0,0,0,0
65859,2021,2021S0504410,Census agglomeration,Alma,      Without children,1695,0,0,3,Total number of census families in private households - 100% data,Total couple families,Common-law couples,Without children,0,0,0,0,0
65860,2021,2021S0504410,Census agglomeration,Alma,  Total one-parent families,1210,0,0,1,Total number of census families in private households - 100% data,Total one-parent families,0,0,0,0,0,0,0
65861,2021,2021S0504410,Census agglomeration,Alma,    in which the parent is a woman+,855,0,0,2,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a woman+,0,0,0,0,0,0
65862,2021,2021S0504410,Census agglomeration,Alma,    in which the parent is a man+,355,0,0,2,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a man+,0,0,0,0,0,0
65929,2021,2021S0504410,Census agglomeration,Alma,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,24685,12280,12405,0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,0,0,0,0,0,0,0,0
65930,2021,2021S0504410,Census agglomeration,Alma,  Without total income,415,185,225,1,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,0,0,0,0,0,0,0
65931,2021,2021S0504410,Census agglomeration,Alma,  With total income,24270,12090,12185,1,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,0,0,0,0,0,0,0
65932,2021,2021S0504410,Census agglomeration,Alma,"    Under $10,000 (including loss)",1570,535,1040,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",0,0,0,0,0,0
65933,2021,2021S0504410,Census agglomeration,Alma,"    $10,000 to $19,999",3315,1200,2120,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",0,0,0,0,0,0
65934,2021,2021S0504410,Census agglomeration,Alma,"    $20,000 to $29,999",4050,1675,2380,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",0,0,0,0,0,0
65935,2021,2021S0504410,Census agglomeration,Alma,"    $30,000 to $39,999",3210,1440,1770,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",0,0,0,0,0,0
65936,2021,2021S0504410,Census agglomeration,Alma,"    $40,000 to $49,999",3280,1690,1590,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",0,0,0,0,0,0
65937,2021,2021S0504410,Census agglomeration,Alma,"    $50,000 to $59,999",2640,1485,1160,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",0,0,0,0,0,0
65938,2021,2021S0504410,Census agglomeration,Alma,"    $60,000 to $69,999",1690,1065,630,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",0,0,0,0,0,0
65939,2021,2021S0504410,Census agglomeration,Alma,"    $70,000 to $79,999",1165,720,450,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",0,0,0,0,0,0
65940,2021,2021S0504410,Census agglomeration,Alma,"    $80,000 to $89,999",980,550,430,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",0,0,0,0,0,0
65941,2021,2021S0504410,Census agglomeration,Alma,"    $90,000 to $99,999",600,385,220,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",0,0,0,0,0,0
65942,2021,2021S0504410,Census agglomeration,Alma,"    $100,000 and over",1765,1345,425,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",0,0,0,0,0,0
