,GEO_NAME,CHARACTERISTIC_NAME,C1_COUNT_TOTAL,C2_COUNT_MEN+,C3_COUNT_WOMEN+,Level,Lvl-0,Lvl-1,Lvl-2,Lvl-3,Lvl-4,Lvl-5,Lvl-6,Lvl-7,Lvl-8
34210,Nunavut,Total - Age groups of the population - 100% data,36855.0,18770.0,18090.0,0.0,Total - Age groups of the population - 100% data,,,,,,,,
34211,Nunavut,  0 to 14 years,12080.0,6175.0,5905.0,1.0,Total - Age groups of the population - 100% data,0 to 14 years,,,,,,,
34212,Nunavut,    0 to 4 years,4385.0,2295.0,2085.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,,,,,,
34213,Nunavut,    5 to 9 years,3990.0,2030.0,1965.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,,,,,,
34214,Nunavut,    10 to 14 years,3705.0,1850.0,1850.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,,,,,,
34215,Nunavut,  15 to 64 years,23170.0,11740.0,11430.0,1.0,Total - Age groups of the population - 100% data,15 to 64 years,,,,,,,
34216,Nunavut,    15 to 19 years,3085.0,1535.0,1550.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,,,,,,
34217,Nunavut,    20 to 24 years,2860.0,1475.0,1385.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,,,,,,
34218,Nunavut,    25 to 29 years,2990.0,1470.0,1520.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,,,,,,
34219,Nunavut,    30 to 34 years,3040.0,1555.0,1485.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,,,,,,
34220,Nunavut,    35 to 39 years,2370.0,1195.0,1175.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,,,,,,
34221,Nunavut,    40 to 44 years,2110.0,1085.0,1025.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,,,,,,
34222,Nunavut,    45 to 49 years,1930.0,965.0,960.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,,,,,,
34223,Nunavut,    50 to 54 years,1985.0,995.0,990.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,,,,,,
34224,Nunavut,    55 to 59 years,1615.0,840.0,770.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,55 to 59 years,,,,,,
34225,Nunavut,    60 to 64 years,1190.0,625.0,565.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,60 to 64 years,,,,,,
34226,Nunavut,  65 years and over,1605.0,855.0,755.0,1.0,Total - Age groups of the population - 100% data,65 years and over,,,,,,,
34227,Nunavut,    65 to 69 years,720.0,395.0,325.0,2.0,Total - Age groups of the population - 100% data,65 years and over,65 to 69 years,,,,,,
34228,Nunavut,    70 to 74 years,485.0,260.0,225.0,2.0,Total - Age groups of the population - 100% data,65 years and over,70 to 74 years,,,,,,
34229,Nunavut,    75 to 79 years,220.0,115.0,105.0,2.0,Total - Age groups of the population - 100% data,65 years and over,75 to 79 years,,,,,,
34230,Nunavut,    80 to 84 years,105.0,50.0,50.0,2.0,Total - Age groups of the population - 100% data,65 years and over,80 to 84 years,,,,,,
34231,Nunavut,    85 years and over,80.0,35.0,50.0,2.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,,,,,,
34232,Nunavut,      85 to 89 years,60.0,30.0,35.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,,,,,
34233,Nunavut,      90 to 94 years,20.0,10.0,15.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,,,,,
34234,Nunavut,      95 to 99 years,0.0,0.0,0.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,,,,,
34235,Nunavut,      100 years and over,0.0,0.0,0.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,,,,,
34243,Nunavut,Total - Occupied private dwellings by structural type of dwelling - 100% data,9925.0,,,0.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,,,,,,,,
34244,Nunavut,  Single-detached house,4275.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,,,,,,,
34245,Nunavut,  Semi-detached house,960.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,,,,
34246,Nunavut,  Row house,3025.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,,,,
34247,Nunavut,  Apartment or flat in a duplex,190.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,,,,,,,
34248,Nunavut,  Apartment in a building that has fewer than five storeys,1345.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,,,,,,,
34249,Nunavut,  Apartment in a building that has five or more storeys,110.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,,,,,,,
34250,Nunavut,  Other single-attached house,5.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,,,,
34251,Nunavut,  Movable dwelling,5.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,,,,
34260,Nunavut,Total - Marital status for the total population aged 15 years and over - 100% data,24780.0,12595.0,12185.0,0.0,Total - Marital status for the total population aged 15 years and over - 100% data,,,,,,,,
34261,Nunavut,  Married or living common-law,12485.0,6275.0,6210.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,,,,,,,
34262,Nunavut,    Married,6210.0,3150.0,3065.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,,,,,,
34263,Nunavut,    Living common-law,6275.0,3130.0,3145.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,,,,,,
34264,Nunavut,      Living common law - Never married,5925.0,2935.0,2990.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,,,,,
34265,Nunavut,      Living common law - Separated,100.0,60.0,45.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,,,,,
34266,Nunavut,      Living common law - Divorced,195.0,110.0,85.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,,,,,
34267,Nunavut,      Living common law - Widowed,50.0,20.0,30.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,,,,,
34268,Nunavut,  Not married and not living common-law,12290.0,6315.0,5975.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,,,,,,,
34269,Nunavut,    Not married and not living common law - Never married,10575.0,5650.0,4930.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,,,,,,
34270,Nunavut,    Not married and not living common law - Separated,465.0,230.0,235.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,,,,,,
34271,Nunavut,    Not married and not living common law - Divorced,480.0,215.0,270.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,,,,,,
34272,Nunavut,    Not married and not living common law - Widowed,770.0,220.0,545.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,,,,,,
34357,Nunavut,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,24540.0,12405.0,12125.0,0.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,,,,,,,,
34358,Nunavut,  Without total income,945.0,555.0,390.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,,,,,,,
34359,Nunavut,  With total income,23590.0,11855.0,11740.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,,,,,,,
34360,Nunavut,"    Under $10,000 (including loss)",3825.0,2265.0,1560.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",,,,,,
34361,Nunavut,"    $10,000 to $19,999",3005.0,1645.0,1365.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",,,,,,
34362,Nunavut,"    $20,000 to $29,999",3220.0,1660.0,1560.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",,,,,,
34363,Nunavut,"    $30,000 to $39,999",2265.0,1025.0,1235.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",,,,,,
34364,Nunavut,"    $40,000 to $49,999",1630.0,665.0,970.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",,,,,,
34365,Nunavut,"    $50,000 to $59,999",1200.0,575.0,625.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",,,,,,
34366,Nunavut,"    $60,000 to $69,999",890.0,410.0,480.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",,,,,,
34367,Nunavut,"    $70,000 to $79,999",815.0,405.0,410.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",,,,,,
34368,Nunavut,"    $80,000 to $89,999",880.0,430.0,445.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",,,,,,
34369,Nunavut,"    $90,000 to $99,999",840.0,355.0,485.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",,,,,,
34370,Nunavut,"    $100,000 and over",5025.0,2420.0,2605.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",,,,,,
34371,Nunavut,"      $100,000 to $149,999",3700.0,1670.0,2025.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",,,,,
34372,Nunavut,"      $150,000 and over",1325.0,750.0,575.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",,,,,
