,CENSUS_YEAR,DGUID,GEO_LEVEL,GEO_NAME,CHARACTERISTIC_NAME,C1_COUNT_TOTAL,C2_COUNT_MEN+,C3_COUNT_WOMEN+,Level,Lvl-0,Lvl-1,Lvl-2,Lvl-3,Lvl-4,Lvl-5,Lvl-6,Lvl-7,Lvl-8
52685,2021,2021S0504403,Census agglomeration,Matane,  Not married and not living common-law,7060.0,3490.0,3565.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,,,,,,,
52686,2021,2021S0504403,Census agglomeration,Matane,    Not married and not living common law - Never married,4625.0,2625.0,1995.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,,,,,,
52687,2021,2021S0504403,Census agglomeration,Matane,    Not married and not living common law - Separated,190.0,85.0,105.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,,,,,,
52688,2021,2021S0504403,Census agglomeration,Matane,    Not married and not living common law - Divorced,1190.0,515.0,680.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,,,,,,
52689,2021,2021S0504403,Census agglomeration,Matane,    Not married and not living common law - Widowed,1060.0,270.0,795.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,,,,,,
52697,2021,2021S0504403,Census agglomeration,Matane,Total number of census families in private households - 100% data,5200.0,,,0.0,Total number of census families in private households - 100% data,,,,,,,,
52698,2021,2021S0504403,Census agglomeration,Matane,  Total couple families,4445.0,,,1.0,Total number of census families in private households - 100% data,Total couple families,,,,,,,
52699,2021,2021S0504403,Census agglomeration,Matane,    Married couples,2250.0,,,2.0,Total number of census families in private households - 100% data,Total couple families,Married couples,,,,,,
52700,2021,2021S0504403,Census agglomeration,Matane,      With children,475.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Married couples,With children,,,,,
52701,2021,2021S0504403,Census agglomeration,Matane,      Without children,1770.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Married couples,Without children,,,,,
52702,2021,2021S0504403,Census agglomeration,Matane,    Common-law couples,2200.0,,,2.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,,,,,,
52703,2021,2021S0504403,Census agglomeration,Matane,      With children,1060.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,With children,,,,,
52704,2021,2021S0504403,Census agglomeration,Matane,      Without children,1135.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,Without children,,,,,
52705,2021,2021S0504403,Census agglomeration,Matane,  Total one-parent families,755.0,,,1.0,Total number of census families in private households - 100% data,Total one-parent families,,,,,,,
52706,2021,2021S0504403,Census agglomeration,Matane,    in which the parent is a woman+,540.0,,,2.0,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a woman+,,,,,,
52707,2021,2021S0504403,Census agglomeration,Matane,    in which the parent is a man+,220.0,,,2.0,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a man+,,,,,,
52774,2021,2021S0504403,Census agglomeration,Matane,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,15640.0,7805.0,7830.0,0.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,,,,,,,,
52775,2021,2021S0504403,Census agglomeration,Matane,  Without total income,215.0,115.0,100.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,,,,,,,
52776,2021,2021S0504403,Census agglomeration,Matane,  With total income,15430.0,7695.0,7735.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,,,,,,,
52777,2021,2021S0504403,Census agglomeration,Matane,"    Under $10,000 (including loss)",975.0,450.0,525.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",,,,,,
52778,2021,2021S0504403,Census agglomeration,Matane,"    $10,000 to $19,999",2265.0,855.0,1410.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",,,,,,
52779,2021,2021S0504403,Census agglomeration,Matane,"    $20,000 to $29,999",3085.0,1450.0,1630.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",,,,,,
52780,2021,2021S0504403,Census agglomeration,Matane,"    $30,000 to $39,999",2180.0,1045.0,1135.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",,,,,,
52781,2021,2021S0504403,Census agglomeration,Matane,"    $40,000 to $49,999",2130.0,1110.0,1020.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",,,,,,
52782,2021,2021S0504403,Census agglomeration,Matane,"    $50,000 to $59,999",1560.0,805.0,755.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",,,,,,
52783,2021,2021S0504403,Census agglomeration,Matane,"    $60,000 to $69,999",1015.0,575.0,445.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",,,,,,
52784,2021,2021S0504403,Census agglomeration,Matane,"    $70,000 to $79,999",685.0,435.0,255.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",,,,,,
52785,2021,2021S0504403,Census agglomeration,Matane,"    $80,000 to $89,999",515.0,280.0,235.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",,,,,,
52786,2021,2021S0504403,Census agglomeration,Matane,"    $90,000 to $99,999",320.0,200.0,125.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",,,,,,
52787,2021,2021S0504403,Census agglomeration,Matane,"    $100,000 and over",690.0,490.0,205.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",,,,,,
52788,2021,2021S0504403,Census agglomeration,Matane,"      $100,000 to $149,999",525.0,365.0,165.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",,,,,
52789,2021,2021S0504403,Census agglomeration,Matane,"      $150,000 and over",170.0,130.0,40.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",,,,,
54146,2021,2021S0504403,Census agglomeration,Matane,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,18020.0,8995.0,9025.0,0.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,,,,,,,,
54147,2021,2021S0504403,Census agglomeration,Matane,  Non-immigrants,17520.0,8715.0,8805.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-immigrants,,,,,,,
54148,2021,2021S0504403,Census agglomeration,Matane,  Immigrants,215.0,95.0,115.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,,,,,,,
54149,2021,2021S0504403,Census agglomeration,Matane,    Before 1980,40.0,20.0,20.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,Before 1980,,,,,,
54150,2021,2021S0504403,Census agglomeration,Matane,    1980 to 1990,20.0,10.0,10.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1980 to 1990,,,,,,
54151,2021,2021S0504403,Census agglomeration,Matane,    1991 to 2000,15.0,0.0,15.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1991 to 2000,,,,,,
54152,2021,2021S0504403,Census agglomeration,Matane,    2001 to 2010,75.0,50.0,30.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,,,,,,
54153,2021,2021S0504403,Census agglomeration,Matane,    2011 to 2021,65.0,15.0,50.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,,,,,,
54154,2021,2021S0504403,Census agglomeration,Matane,      2011 to 2015,35.0,10.0,25.0,3.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2011 to 2015,,,,,
54155,2021,2021S0504403,Census agglomeration,Matane,      2016 to 2021,35.0,10.0,25.0,3.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2016 to 2021,,,,,
54156,2021,2021S0504403,Census agglomeration,Matane,  Non-permanent residents,290.0,190.0,100.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-permanent residents,,,,,,,
55258,2021,2021S0504404,Census agglomeration,Rimouski,Total - Age groups of the population - 100% data,53945.0,26105.0,27840.0,0.0,Total - Age groups of the population - 100% data,,,,,,,,
55259,2021,2021S0504404,Census agglomeration,Rimouski,  0 to 14 years,7900.0,4060.0,3840.0,1.0,Total - Age groups of the population - 100% data,0 to 14 years,,,,,,,
55260,2021,2021S0504404,Census agglomeration,Rimouski,    0 to 4 years,2350.0,1200.0,1150.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,,,,,,
55261,2021,2021S0504404,Census agglomeration,Rimouski,    5 to 9 years,2745.0,1395.0,1350.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,,,,,,
55262,2021,2021S0504404,Census agglomeration,Rimouski,    10 to 14 years,2805.0,1465.0,1345.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,,,,,,
55263,2021,2021S0504404,Census agglomeration,Rimouski,  15 to 64 years,32255.0,15780.0,16470.0,1.0,Total - Age groups of the population - 100% data,15 to 64 years,,,,,,,
55264,2021,2021S0504404,Census agglomeration,Rimouski,    15 to 19 years,2500.0,1270.0,1230.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,,,,,,
55265,2021,2021S0504404,Census agglomeration,Rimouski,    20 to 24 years,2880.0,1445.0,1435.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,,,,,,
55266,2021,2021S0504404,Census agglomeration,Rimouski,    25 to 29 years,3080.0,1500.0,1580.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,,,,,,
55267,2021,2021S0504404,Census agglomeration,Rimouski,    30 to 34 years,3055.0,1570.0,1485.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,,,,,,
55268,2021,2021S0504404,Census agglomeration,Rimouski,    35 to 39 years,3140.0,1525.0,1605.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,,,,,,
55269,2021,2021S0504404,Census agglomeration,Rimouski,    40 to 44 years,3345.0,1675.0,1670.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,,,,,,
55270,2021,2021S0504404,Census agglomeration,Rimouski,    45 to 49 years,2925.0,1410.0,1515.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,,,,,,
55271,2021,2021S0504404,Census agglomeration,Rimouski,    50 to 54 years,2855.0,1380.0,1470.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,,,,,,
